Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s)
2022/08/28;0000 UTC;0;1007,6;1007,6;1007,3;;19,1;19,1;19,8;19,1;19,5;18,2;100;92;100;204;1,5;,4
2022/08/28;0100 UTC;0;1007,9;1008;1007,6;;18,6;;19;18,6;;;;;;222;1,4;,4
2022/08/28;0200 UTC;0;1007,7;1008;1007,7;;17,7;;18,6;17,7;;;;;;215;1,8;,9
2022/08/28;0300 UTC;0;1007,6;1007,8;1007,6;;17,3;;17,9;17;;;;;;252;1,9;,3
2022/08/28;0400 UTC;0;1007,4;1007,7;1007,4;;16,7;;17,5;16,7;;;;;;233;1,7;,5
2022/08/28;0500 UTC;0;1006,9;1007,4;1006,8;;16,8;;17,4;16,5;;;;;;223;1,2;,3
2022/08/28;0600 UTC;0;1006,4;1006,9;1006,3;;16,1;;16,8;15,5;;;;;;207;2,3;,7
2022/08/28;0700 UTC;0;1006;1006,4;1005,9;;15,9;;16,1;14,8;;;;;;179;2;1,4
2022/08/28;0800 UTC;0;1006,4;1006,4;1006;;14,8;;16,4;14,6;;;;;;323;3,4;,9
2022/08/28;0900 UTC;,2;1006,9;1006,9;1006,3;;15,5;;15,7;14,8;;;;;;126;1,7;,4
2022/08/28;1000 UTC;0;1007,9;1007,9;1006,9;21,8;15,2;;15,8;15;;;;;;354;1,6;,1
2022/08/28;1100 UTC;0;1008,9;1008,9;1007,9;435,3;16,5;;16,5;14,9;;;;;;359;1,2;,1
2022/08/28;1200 UTC;0;1011,9;1012;1008,9;1265,7;20,3;16,6;20,8;16,5;17,1;16,1;100;76;80;165;9,6;3,7
2022/08/28;1300 UTC
2022/08/28;1400 UTC;0;1014,2;1014,4;1014;1305;23,1;17,6;23,5;21;18,6;16,5;82;70;71;335;6,2;1,1
2022/08/28;1500 UTC;0;1013,8;1014,2;1013,8;1225,6;22;17,3;23,8;22;18,8;17,1;76;68;75;20;4,4;2
2022/08/28;1600 UTC;0;1013,7;1013,8;1013,7;925,1;23,5;17,6;23,5;21,9;18,3;16,8;77;68;70;72;3,8;,4
2022/08/28;1700 UTC;0;1012,8;1013,7;1012,7;2274,6;23,5;17,3;25,6;23,4;18,4;16,4;69;59;68;48;4,3;1,8
2022/08/28;1800 UTC;0;1013,7;1013,7;1012,8;396,4;19,1;16,4;23,5;19,1;17,4;16,4;85;66;84;81;8,2;3,6
2022/08/28;1900 UTC;0;1014,9;1014,9;1013,7;507;18,4;15,8;19,3;18,4;16,7;15,8;85;84;85;51;9,2;4,6
2022/08/28;2000 UTC;0;1015,6;1015,6;1014,8;48,8;17;15,9;18,4;17;15,9;15,6;93;85;93;46;9,2;5,1
2022/08/28;2100 UTC;,8;1016,5;1016,6;1015,5;13,5;16,1;;17;16,1;16,7;15,9;100;93;;57;7,8;3,8
2022/08/28;2200 UTC;,2;1017,3;1017,3;1016,5;;15,7;;16,2;15,7;;;;;;28;6,2;2,4
2022/08/28;2300 UTC;0;1018,4;1018,4;1017,3;;15,5;;15,7;15,5;;;;;;39;6,2;4
2022/08/29;0000 UTC;,4;1019,6;1019,6;1018,4;;15;;15,5;15;;;;;;45;6,2;3,4
2022/08/29;0100 UTC;1,8;1019,8;1020;1019,6;;14,6;;15;14,6;;;;;;52;5,2;2,6
2022/08/29;0200 UTC;,2;1020,5;1020,5;1019,8;;14;;14,6;14;;;;;;37;4,4;1,6
2022/08/29;0300 UTC;0;1020,4;1020,6;1020,4;;13,7;;14,1;13,7;;;;;;29;3,7;2,1
2022/08/29;0400 UTC;0;1020,5;1020,7;1020,4;;13,3;;13,7;13,3;;;;;;39;4,8;2,3
2022/08/29;0500 UTC;,2;1020,5;1020,6;1020,4;;12,7;;13,3;12,7;;;;;;38;4,4;2,6
2022/08/29;0600 UTC;0;1020,2;1020,5;1020,1;;12,4;;12,7;12,4;;;;;;48;4,6;2,5
2022/08/29;0700 UTC;,2;1020,3;1020,3;1020,1;;12,1;;12,4;12,1;;;;;;34;5;2,4
2022/08/29;0800 UTC;0;1020,5;1020,5;1020,1;;11,9;11,9;12,1;11,8;;;;;100;25;4,9;2
2022/08/29;0900 UTC;0;1021,2;1021,2;1020,5;;11,6;11,6;11,9;11,6;11,8;11,6;100;100;100;25;3,9;1,1
2022/08/29;1000 UTC;0;1022;1022;1021,2;9,2;11,6;10,2;11,9;11,6;11,6;9,7;100;87;91;74;3,2;1,3
2022/08/29;1100 UTC;0;1022,9;1022,9;1022;136,1;12;10,9;12;11,6;10,9;9,9;94;87;93;78;3,1;1,1
2022/08/29;1200 UTC;0;1023,5;1023,5;1022,9;296,5;12;10;12,3;11,9;11,3;9,2;95;82;88;355;2,7;1,2
2022/08/29;1300 UTC;0;1024,1;1024,2;1023,5;650,6;13,1;9,7;13,2;12;10,8;9,6;90;80;80;300;2,7;,7
2022/08/29;1400 UTC;0;1024,1;1024,2;1024,1;900,7;13,9;10,9;14;13,1;11,2;8,5;84;71;82;243;3,4;,8
2022/08/29;1500 UTC;0;1023,9;1024,1;1023,8;1023;14,3;9,7;14,6;13,8;11,8;8,8;87;70;74;325;3,2;1,5
2022/08/29;1600 UTC;0;1023;1023,9;1023;2783,3;17;9,5;17,3;14,3;11,1;7,1;79;54;61;354;4,8;1,8
2022/08/29;1700 UTC;0;1022,4;1023;1022,4;1361,2;16,2;7,7;17,5;15,7;10,4;6,3;69;51;57;40;4,1;,9
2022/08/29;1800 UTC;0;1022,3;1022,4;1022,2;1773,9;17;4,7;17,4;15,9;8,5;3,1;61;40;44;124;7,4;2,8
2022/08/29;1900 UTC;0;1022,4;1022,4;1022,2;1452,6;16,3;6,8;17,2;15,1;6,8;3,9;56;43;53;156;7,4;3,1
2022/08/29;2000 UTC;0;1022,8;1022,8;1022,4;1107,3;15,8;6;16,7;15,8;6,4;4,4;53;45;52;123;6;1,4
2022/08/29;2100 UTC;0;1023;1023;1022,6;158,6;14,2;7,9;15,8;14,2;8,3;6,1;67;52;66;171;4,8;2,2
2022/08/29;2200 UTC;0;1023,4;1023,4;1023;;13,8;8,3;14,2;13,7;8,5;6,9;70;62;69;197;4,2;,1
2022/08/29;2300 UTC;0;1023,9;1023,9;1023,3;;12,9;9;13,8;12,8;9,4;7,9;79;68;77;21;1,8;,8
2022/08/30;0000 UTC;0;1024,1;1024,1;1023,9;;12,7;10;13,1;12,7;10;8,7;83;75;83;325;2,1;,7
2022/08/30;0100 UTC;0;1024,1;1024,2;1024;;12,3;10,3;12,8;12,2;10,5;9,9;89;83;87;289;1,9;,8
2022/08/30;0200 UTC;0;1024,2;1024,2;1024,1;;12,1;10,4;12,4;12,1;10,5;10,1;89;87;89;238;1,7;,6
2022/08/30;0300 UTC;0;1024,2;1024,4;1024,2;;12;10,9;12,2;12;10,9;10,4;93;89;93;196;1,8;,9
2022/08/30;0400 UTC;0;1023,9;1024,2;1023,8;;11,6;11,2;12,1;11,6;11,2;10,8;97;92;97;309;1,8;1,1
2022/08/30;0500 UTC;0;1023,3;1023,9;1023,2;;11,8;11,8;11,8;11,5;11,8;11,3;100;97;100;10;2;,5
2022/08/30;0600 UTC;0;1022,4;1023,3;1022,4;;11,9;11,7;12;11,7;11,9;10,7;100;93;99;166;2,3;,5
2022/08/30;0700 UTC;0;1021,6;1022,4;1021,5;;12;10,9;12,2;11,9;12,1;10,8;100;91;92;31;1,6;,4
2022/08/30;0800 UTC;0;1021,5;1021,7;1021,4;;11,9;11,9;12;11,9;12;10,9;100;93;100;7;3;1,1
2022/08/30;0900 UTC;0;1022;1022;1021,5;;11,8;;11,9;11,7;;;;;;336;4,5;,7
2022/08/30;1000 UTC;,4;1022,4;1022,4;1022;20,4;11,9;;11,9;11,7;;;;;;34;1,9;,6
2022/08/30;1100 UTC;0;1022,9;1022,9;1022,4;257,7;12,6;;12,6;11,9;;;;;;209;1,7;0
2022/08/30;1200 UTC;0;1023,3;1023,3;1022,8;547,6;13,1;13,1;13,2;12,6;13,2;12,9;100;100;100;12;3,1;1,2
2022/08/30;1300 UTC;,4;1023,6;1023,7;1023,2;707,7;13,5;13,1;13,9;13;13,9;12,3;100;94;97;24;2,9;,4
2022/08/30;1400 UTC;1;1023,2;1023,7;1023,2;1181,2;14,8;13,5;15;13,5;14,5;12,5;100;91;92;337;1,7;,5
2022/08/30;1500 UTC;,4;1022,7;1023,2;1022,7;1000,7;15,3;15,3;15,5;14,6;15,3;13,1;100;89;100;209;3,4;1,4
2022/08/30;1600 UTC;0;1021,9;1022,7;1021,9;1867,3;15,7;13,7;17,4;15,2;15,4;13,3;100;81;88;153;4,6;2,6
2022/08/30;1700 UTC;,2;1021;1021,9;1021;1730;16,9;13,4;17,8;15,3;16,1;13,2;94;79;80;156;4,7;1,4
2022/08/30;1800 UTC;0;1020,2;1021;1020,2;909,5;17,3;12,2;17,9;16,9;14,7;11,8;85;70;72;117;4,8;1,6
2022/08/30;1900 UTC;0;1020;1020,2;1020;469,9;16,7;12,2;17,5;16,7;12,8;11,7;75;71;75;61;6;1,5
2022/08/30;2000 UTC;0;1020,2;1020,2;1020;223,8;16,1;10,9;16,7;16;12,5;10,8;78;71;71;52;6,5;2,3
2022/08/30;2100 UTC;0;1020,4;1020,4;1020,2;83,1;15,4;11,7;16,3;15,4;12;10,7;80;69;79;251;4,6;,4
2022/08/30;2200 UTC;0;1020,6;1020,6;1020,4;;14,9;12,1;15,7;14,9;12,2;10,3;83;71;83;318;1,8;1,2
2022/08/30;2300 UTC;0;1021;1021,1;1020,6;;14,2;12,9;14,9;14,2;12,9;12,1;92;83;92;254;1,8;,7
2022/08/31;0000 UTC;0;1021,3;1021,4;1021;;13,9;13,4;14,2;13,9;13,9;12,9;100;92;96;302;2,4;,5
2022/08/31;0100 UTC;0;1021,5;1021,5;1021,2;;13,8;13,8;14;13,8;13,9;13,2;100;95;100;78;2,9;1,2
2022/08/31;0200 UTC;,2;1021,3;1021,5;1021,3;;13,3;;13,8;13,3;;;;;;205;2,3;,6
2022/08/31;0300 UTC;0;1021,2;1021,4;1021,2;;13,2;;13,4;13,2;;;;;;247;1,8;,3
2022/08/31;0400 UTC;0;1020,6;1021,2;1020,6;;12,7;;13,2;12,7;;;;;;258;2,3;,7
2022/08/31;0500 UTC;0;1020;1020,6;1020;;12,9;;13;12,7;;;;;;352;2,3;,2
2022/08/31;0600 UTC;0;1019,6;1020;1019,6;;12,9;;12,9;12,6;;;;;;77;1,9;,5
2022/08/31;0700 UTC;0;1019,3;1019,6;1019,3;;12,8;;12,9;12,7;;;;;;246;1,7;,1
2022/08/31;0800 UTC;,2;1019,4;1019,4;1019,3;;12,9;;12,9;12,8;;;;;;81;,8;0
2022/08/31;0900 UTC;0;1019,5;1019,5;1019,3;;12,7;;12,9;12,7;;;;;;226;2,4;,5
2022/08/31;1000 UTC;0;1019,9;1019,9;1019,5;38,9;12,7;;12,8;12,3;;;;;;323;1,5;,1
2022/08/31;1100 UTC;0;1020,3;1020,3;1019,9;317,6;13,7;;13,7;12,7;;;;;;267;,8;0
2022/08/31;1200 UTC;0;1020,7;1020,7;1020,3;799,1;15,3;15,3;15,3;13,6;;;;;100;293;1,8;,1
2022/08/31;1300 UTC;0;1020,5;1020,8;1020,5;1657,3;17,5;13,6;17,5;15,2;15,3;13,1;100;77;78;279;2,1;,9
2022/08/31;1400 UTC;0;1020,2;1020,5;1020,2;1724,7;18,8;14,3;18,9;17,5;14,3;12,4;78;69;75;329;2,4;1
2022/08/31;1500 UTC;0;1019,2;1020,2;1019,2;2117,3;19,1;13,5;19,7;18,7;15,5;12,9;78;67;70;45;4,8;1,1
2022/08/31;1600 UTC;0;1018;1019,1;1018;2791,4;20,3;13,3;21;18,7;14,9;12,7;75;63;64;27;4,1;,9
2022/08/31;1700 UTC;0;1016,9;1018;1016,9;1761;19,7;13,3;20,9;19,7;14,7;13,3;71;63;67;55;5,2;2,8
2022/08/31;1800 UTC;0;1015,9;1016,9;1015,9;945,3;19,3;14,2;19,7;19,3;14,6;13,3;73;66;73;45;6;2,5
2022/08/31;1900 UTC;0;1015,4;1015,9;1015,4;668,5;19,4;14,3;19,6;19;14,4;13,6;74;69;73;38;5,3;1,9
2022/08/31;2000 UTC;0;1015,3;1015,4;1015,3;307,7;18;14,6;19,4;18;14,7;14;80;71;80;40;3,9;1,5
2022/08/31;2100 UTC;0;1015,6;1015,6;1015,3;78,6;17,6;14,5;18;17,6;15;14,5;84;80;82;332;4,2;,1
2022/08/31;2200 UTC;0;1015,6;1015,6;1015,5;;17,3;14,4;17,8;16,9;14,9;14,4;88;81;83;84;2,7;1
2022/08/31;2300 UTC
2022/09/01;0000 UTC;0;1016,1;1016,1;1015,7;;16,9;14,4;17,2;16,8;14,6;14,3;87;83;86;110;2,9;,2
2022/09/01;0100 UTC;0;1016,3;1016,3;1016,1;;16;15,1;16,9;16;15,1;14,2;94;86;94;239;1,2;,3
2022/09/01;0200 UTC;0;1016,3;1016,4;1016,3;;15,7;15,7;16,1;15,7;15,8;15,1;100;94;100;229;1,2;,3
2022/09/01;0300 UTC;0;1016,2;1016,4;1016,2;;15;15;15,7;15;15,7;15;100;98;100;182;2,1;,8
2022/09/01;0400 UTC;0;1015,9;1016,3;1015,9;;15;15;15,1;14,9;;;;;100;276;1,7;,5
2022/09/01;0500 UTC;0;1015,1;1015,9;1015,1;;15;;15,2;14,9;;;;;;254;1,3;0
2022/09/01;0600 UTC;0;1014,2;1015,1;1014,2;;14,6;;15;14,6;;;;;;242;1,4;,4
2022/09/01;0700 UTC;0;1013,9;1014,2;1013,9;;14,3;;14,6;14,3;;;;;;236;1,5;,4
2022/09/01;0800 UTC;0;1013,9;1014;1013,9;;13,8;;14,3;13,8;;;;;;237;1,8;,7
2022/09/01;0900 UTC;0;1014,1;1014,1;1013,9;;12,7;;13,9;12,7;;;;;;248;2,1;,9
2022/09/01;1000 UTC;0;1014,5;1014,5;1014,1;30,7;12,1;;12,7;12;;;;;;330;2;,8
2022/09/01;1100 UTC;0;1015;1015;1014,5;375,9;13,6;;13,6;12,1;;;;;;226;1,5;,3
2022/09/01;1200 UTC;0;1015;1015,2;1014,9;1437,6;17,1;12,1;17,2;13,7;13,8;10,9;100;70;72;251;1,7;,2
2022/09/01;1300 UTC;0;1014,3;1015;1014,3;2156,6;20;11,7;20;16,8;13,1;10,7;73;57;59;176;1,9;,6
2022/09/01;1400 UTC;0;1013,5;1014,3;1013,5;2698,4;21,5;12,1;21,7;20;13;10,8;63;52;55;335;2,2;,9
2022/09/01;1500 UTC;0;1012,5;1013,5;1012,5;3016,2;21,9;12,5;22,7;21,4;14;11,5;61;52;55;54;5,2;1,4
2022/09/01;1600 UTC;0;1011,4;1012,5;1011,4;3079,2;23,4;13,3;23,9;21,9;14,4;12,1;59;51;53;21;5,2;2,4
2022/09/01;1700 UTC;0;1010,1;1011,4;1010,1;2898,9;24,2;14,2;24,3;22,8;15,1;12,2;58;50;54;45;5,3;1,7
2022/09/01;1800 UTC;0;1009,1;1010,1;1009,1;2472,6;24,6;14,9;24,6;23,5;15;12,6;57;50;55;67;4,8;1,7
2022/09/01;1900 UTC;0;1008,7;1009,1;1008,7;1818,6;22,8;14,6;24,6;22,8;15,4;14;61;52;60;46;5,5;3,1
2022/09/01;2000 UTC;0;1008,5;1008,7;1008,5;1004,8;21,2;15,1;22,8;21,2;15,2;14,3;68;59;68;56;6,4;4
2022/09/01;2100 UTC;0;1008,7;1008,7;1008,5;220,3;19,2;15,5;21,2;19,2;15,5;15,1;79;68;79;58;6,4;1,6
2022/09/01;2200 UTC;0;1009,3;1009,3;1008,7;;17,9;15,5;19,2;17,9;15,7;15,3;86;79;86;222;2,9;,3
2022/09/01;2300 UTC;0;1009,7;1009,7;1009,2;;17,4;15,5;18,4;17,4;15,7;15,3;89;84;88;29;1,3;,1
2022/09/02;0000 UTC;0;1009,9;1009,9;1009,7;;16,2;15,3;17,4;16,1;15,6;15;95;88;95;164;1;,5
2022/09/02;0100 UTC;0;1009,9;1010;1009,9;;15,6;15,6;16,4;15,6;16,4;15,5;100;95;100;222;,8;,1
2022/09/02;0200 UTC;0;1009,5;1009,9;1009,5;;15,4;;15,7;15,2;;;;;;261;1;,1
2022/09/02;0300 UTC;0;1009,3;1009,6;1009,3;;14,5;;15,4;14,4;;;;;;232;1,2;,2
2022/09/02;0400 UTC;0;1008,7;1009,3;1008,7;;14,4;;14,6;14,4;;;;;;187;1,1;,2
2022/09/02;0500 UTC;0;1008,1;1008,7;1008,1;;13,3;;14,4;13,3;;;;;;251;1,2;,7
2022/09/02;0600 UTC;0;1007,5;1008,1;1007,5;;13,3;;13,8;13,2;;;;;;309;1,4;,9
2022/09/02;0700 UTC;0;1007,2;1007,5;1007,2;;13,1;;13,4;12,9;;;;;;230;1,7;,1
2022/09/02;0800 UTC;0;1007,1;1007,2;1006,9;;12,7;;13,5;12,3;;;;;;205;1,9;,6
2022/09/02;0900 UTC;,2;1007,4;1007,4;1007,1;;12,5;;13,2;12,3;;;;;;220;1,3;,2
2022/09/02;1000 UTC;0;1007,3;1007,5;1007,2;61,2;12,5;;12,8;12;;;;;;199;1,3;,7
2022/09/02;1100 UTC;0;1008,9;1009,2;1007,3;534,9;15,1;;15,4;12,3;;;;;;122;13,1;3,2
2022/09/02;1200 UTC;0;1009,6;1009,8;1008,6;499,2;16,1;15,7;17,7;15,3;17,5;14,8;100;91;97;4;13,1;2,3
2022/09/02;1300 UTC;0;1010,2;1010,5;1009,6;1613,4;19,4;15,9;19,7;16,1;17,5;15,6;100;78;80;241;5,8;1
2022/09/02;1400 UTC;0;1009,4;1010,1;1009,4;2498,8;22,2;15,9;22,2;19,4;17,2;15,5;84;68;68;359;2,2;,7
2022/09/02;1500 UTC;0;1008,7;1009,7;1008,7;2867,9;24,7;16,2;24,7;21,9;18;15,2;72;56;59;280;2,8;,8
2022/09/02;1600 UTC;0;1007,9;1008,7;1007,9;1801,3;23,9;17;25,1;23,8;17,9;14,6;67;54;65;1;2,9;,6
2022/09/02;1700 UTC;0;1007,2;1007,9;1007,2;716,7;23,8;18;24,3;23,7;18;16,2;70;61;70;360;1,7;0
2022/09/02;1800 UTC;0;1006,7;1007,2;1006,5;1245,9;25,2;17,1;25,4;23,8;18,7;16,9;72;60;61;34;2,2;,4
2022/09/02;1900 UTC;0;1007,1;1007,3;1006,7;1008;24,1;18,6;26;24,1;18,6;16,7;71;59;71;54;2,7;1,2
2022/09/02;2000 UTC;0;1008,1;1008,1;1007,1;327,8;22,3;17,9;24,1;22,3;18,4;17,9;77;69;76;73;4,6;2,9
2022/09/02;2100 UTC;,2;1008,1;1008,7;1007,8;25,5;20,6;18,1;22,3;20,6;18,4;17,8;86;75;86;34;5,8;3,3
2022/09/02;2200 UTC;,4;1009,7;1009,7;1008,2;;20;17,7;20,6;19,7;18,4;17,7;92;86;86;77;5,8;1,2
2022/09/02;2300 UTC;,4;1010,2;1010,6;1008,8;;19,4;19,4;20,3;19,1;19,4;17,5;100;84;100;186;3,4;,3
2022/09/03;0000 UTC;0;1010;1010,4;1010;;18,6;;19,5;18,6;19,5;18,6;100;100;;237;3,2;,4
2022/09/03;0100 UTC;,4;1010,2;1011,4;1009,7;;19;;19;18,6;;;;;;64;4,3;,2
2022/09/03;0200 UTC;0;1010,3;1010,9;1010,2;;18,6;;19;18,5;;;;;;178;1,4;0
2022/09/03;0300 UTC;0;1010,6;1010,7;1010,3;;18,5;;18,7;18,5;;;;;;225;1;,1
2022/09/03;0400 UTC;3,4;1011;1011,7;1010,6;;18,4;;18,5;18,3;;;;;;74;3,8;2,1
2022/09/03;0500 UTC;0;1010,5;1011,1;1010,5;;18,3;;18,4;18,2;;;;;;45;4,7;2,3
2022/09/03;0600 UTC;0;1010,5;1010,7;1010,4;;17,5;;18,3;17,5;;;;;;55;4,8;2,6
2022/09/03;0700 UTC;0;1010,6;1010,7;1010;;16,8;;17,6;16,8;;;;;;43;6,4;3,6
2022/09/03;0800 UTC;3,4;1012,4;1012,4;1010,2;;16,5;;16,8;16,4;;;;;;49;6,5;2
2022/09/03;0900 UTC;7;1012,2;1012,6;1011,5;;16,2;;16,5;16,2;;;;;;53;6;2,7
2022/09/03;1000 UTC;2,2;1013,1;1013,3;1012,2;2,4;16;;16,2;16;;;;;;48;4,5;2,4
2022/09/03;1100 UTC;1,8;1014,4;1014,4;1012,9;30,3;16;;16;15,9;;;;;;46;3,9;,7
2022/09/03;1200 UTC;3,6;1014,7;1014,7;1013,5;114,3;15,6;;16,1;15,6;;;;;;48;4,8;2,9
2022/09/03;1300 UTC;,2;1015,4;1015,8;1014,7;110,4;15,2;;15,6;15,2;;;;;;42;4,8;2,3
2022/09/03;1400 UTC;1;1015;1015,5;1014,9;251,9;14,7;;15,2;14,7;;;;;;66;4,9;2,2
2022/09/03;1500 UTC;0;1015,3;1015,8;1015;282,3;14,9;;15,2;14,7;;;;;;42;4,4;1,3
2022/09/03;1600 UTC;1,8;1015,2;1015,8;1015,2;149,4;14,4;;14,9;14,3;;;;;;62;3,6;1,4
2022/09/03;1700 UTC;0;1014,7;1015,3;1014,7;235,1;14,4;;14,4;14;;;;;;21;3,7;,9
2022/09/03;1800 UTC;0;1014,4;1014,8;1014,3;303,6;14,5;;14,7;14,4;;;;;;19;2,9;1,3
2022/09/03;1900 UTC;,6;1014,7;1015,5;1014,1;179,4;14,7;;14,8;14,4;;;;;;49;3;1,2
2022/09/03;2000 UTC;,2;1015,3;1015,3;1014,4;175,7;14,4;;14,7;14,4;;;;;;37;3;,7
2022/09/03;2100 UTC;,2;1015,5;1015,6;1015;32;13,8;;14,4;13,8;;;;;;81;4,1;1,8
2022/09/03;2200 UTC;0;1016,2;1016,3;1015,5;;14;;14,1;13,8;;;;;;44;2,8;0
2022/09/03;2300 UTC;0;1017,1;1017,1;1016,2;;14;;14,1;14;;;;;;65;1,5;,4
2022/09/04;0000 UTC;,4;1017,5;1017,5;1017;;13,7;;14;13,7;;;;;;54;3,9;1,4
2022/09/04;0100 UTC;0;1018,1;1018,1;1017,5;;13,6;;13,7;13,5;;;;;;41;3,6;,6
2022/09/04;0200 UTC
2022/09/04;0300 UTC;,2;1018,2;1018,3;1018,1;;13,3;;13,4;13,2;;;;;;338;3,7;,4
2022/09/04;0400 UTC;,8;1018;1018,3;1018;;13,3;;13,5;13,3;;;;;;21;4,8;2,2
2022/09/04;0500 UTC;0;1017,8;1018;1017,8;;13,2;;13,3;13,2;;;;;;35;4,6;1,6
2022/09/04;0600 UTC;0;1017,6;1017,8;1017,6;;13,1;;13,2;13,1;;;;;;17;2,7;,4
2022/09/04;0700 UTC;0;1017,7;1017,7;1017,6;;13,1;;13,2;13;;;;;;232;1,7;,1
2022/09/04;0800 UTC;0;1017,8;1017,9;1017,6;;12,9;;13,1;12,9;;;;;;342;1,6;,3
2022/09/04;0900 UTC;0;1018,5;1018,5;1017,8;;12,8;;13;12,8;;;;;;341;2,2;1
2022/09/04;1000 UTC;0;1019,2;1019,2;1018,5;26,7;12,7;;12,8;12,7;;;;;;334;2,5;,5
2022/09/04;1100 UTC;0;1019,6;1019,6;1019,2;249,3;13,4;;13,4;12,7;;;;;;330;1,4;,3
2022/09/04;1200 UTC;0;1020,4;1020,4;1019,6;698,8;14,5;12,8;14,5;13,4;;;;;90;7;1,2;,4
2022/09/04;1300 UTC;0;1020,6;1020,7;1020,4;1262,7;15,6;11,4;15,9;14,4;13,6;11,1;90;75;76;261;1,6;,6
2022/09/04;1400 UTC;0;1020,5;1020,7;1020,5;1540,1;15,7;11,3;16,9;15,6;12,7;10,4;79;68;75;16;3,1;,6
2022/09/04;1500 UTC;0;1020;1020,5;1020;1332,1;16,8;10,3;17,7;15,6;12,2;10,1;76;63;66;8;2;,4
2022/09/04;1600 UTC;0;1019,7;1020,1;1019,7;504,2;16,4;11,6;16,8;15,7;12,2;10;77;66;73;51;3,5;1,4
2022/09/04;1700 UTC;0;1019,3;1019,7;1019,3;610,2;16,7;11,9;16,8;16,3;12,1;10,3;75;67;73;14;2,6;,3
2022/09/04;1800 UTC;0;1018,7;1019,3;1018,7;635,3;16,8;11,3;16,9;16,3;12;10,2;74;67;70;283;1,6;,5
2022/09/04;1900 UTC;0;1018,1;1018,7;1018,1;1133,6;17;11,8;18,3;16,5;12,9;10,1;78;62;71;209;2,5;,4
2022/09/04;2000 UTC;0;1018,1;1018,1;1018,1;749,1;16,7;10,6;18,1;16,7;12,8;10,6;76;63;67;235;2;,2
2022/09/04;2100 UTC;0;1018,4;1018,4;1018,1;98,7;15,5;11;16,7;15,4;11,1;10,7;75;67;74;239;1,2;,2
2022/09/04;2200 UTC;0;1019,2;1019,2;1018,4;;13,4;12,1;15,5;13,4;12,3;10,7;92;74;92;202;2,3;,2
2022/09/04;2300 UTC;0;1020;1020;1019,2;;11,9;11,9;13,4;11,9;12,5;11,9;100;92;100;242;1,4;,8
2022/09/05;0000 UTC;0;1020,8;1020,8;1020;;11,5;;12;11,5;;;;;;184;2,2;,6
2022/09/05;0100 UTC;0;1021;1021;1020,8;;11,4;;11,7;11,3;;;;;;225;1,9;0
2022/09/05;0200 UTC;0;1020,6;1021;1020,6;;10,9;;11,4;10,8;;;;;;240;2,5;,6
2022/09/05;0300 UTC;0;1020,6;1020,8;1020,4;;10,7;;10,9;10,6;;;;;;303;2;1,2
2022/09/05;0400 UTC;0;1020,1;1020,7;1020,1;;10,8;;10,8;10,5;;;;;;215;1,9;,2
2022/09/05;0500 UTC;0;1019,4;1020,1;1019,4;;10,5;;11,2;10,4;;;;;;225;1,2;0
2022/09/05;0600 UTC;0;1018,7;1019,4;1018,7;;10,4;;10,6;10,1;;;;;;222;1,4;,3
2022/09/05;0700 UTC;0;1018,2;1018,7;1018,2;;10,6;;10,6;10,4;;;;;;212;1,1;0
2022/09/05;0800 UTC;0;1018,2;1018,6;1017,7;;10,8;;11;10,6;;;;;;18;1,8;,3
2022/09/05;0900 UTC;0;1018,6;1018,6;1016,7;;11;;11;10,7;;;;;;166;4,5;2,3
2022/09/05;1000 UTC;0;1018,9;1018,9;1018,5;30,9;11,3;;11,3;11;;;;;;322;3,6;,7
2022/09/05;1100 UTC;0;1019,2;1019,2;1018,9;314,9;12,5;;12,6;11,3;;;;;;204;1,6;,6
2022/09/05;1200 UTC
2022/09/05;1300 UTC;0;1020,4;1020,4;1020;1231,8;16,2;12;16,6;14,4;12,9;11,1;85;75;76;155;2,4;,9
2022/09/05;1400 UTC;0;1020,2;1020,5;1020,2;876,9;16,8;12,4;16,9;16;12,8;11,3;79;73;75;244;1,8;,3
2022/09/05;1500 UTC;0;1020,2;1020,2;1020;1095,4;17,5;12,8;17,7;16,8;13,5;12,3;78;72;74;331;2,2;,9
